district,name,latitude,longitude
Taling Chan District,วัดกาญจนสิงหาสน์วรวิหาร,13.7600057,100.454006
Taling Chan District,วัดชัยพฤกษมาลาราชวรวิหาร,13.7952891,100.4669581
Taling Chan District,วัดน้อยใน,13.7913891,100.4666263
Taling Chan District,วัดมณฑป,13.7730819,100.4492139
Taling Chan District,วัดโพธิ์,13.7687653,100.4270328
Taling Chan District,วัดมะกอก,13.7762849,100.4285021
Taling Chan District,วัดศิริวัฒนาราม,13.7573548,100.4153515
Taling Chan District,วัดไก่เตี้ย,13.7852885,100.4652809
Taling Chan District,วัดนครป่าหมาก,13.7836708,100.4636445
Taling Chan District,วัดเทพพล,13.7540566,100.4332831
Taling Chan District,วัดตลิ่งชัน,13.778318,100.4577437
Taling Chan District,Taling Chan District temple 2,13.7964817,100.4433087
Taling Chan District,วัดปากน้ำฝั่งเหนือ,13.7443809,100.459373
Taling Chan District,วัดเกาะ,13.743071,100.4563072
Taling Chan District,วัดช่างเหล็ก,13.7734107,100.4540268
Taling Chan District,วัดเรไร,13.7708489,100.4535314
Taling Chan District,วัดสมรโกฏิ,13.7735686,100.4450745
Taling Chan District,วัดทอง,13.7741708,100.4415188
Taling Chan District,วัดกระจัง,13.7739377,100.439467
Taling Chan District,วัดโพธิ์ราม,13.7638829,100.4350197
Taling Chan District,วัดประสาท,13.7576105,100.4488389
Taling Chan District,วัดทองบางเชือกหนัง,13.740929,100.448573
Taling Chan District,วัดสะพาน,13.7478939,100.4384958
Taling Chan District,วัดกระโจมทอง,13.7474011,100.4425341
Taling Chan District,วัดเพลง (กลางสวน),13.7527126,100.4409952
Taling Chan District,วัดจำปา,13.7741103,100.4338673
Thawi Watthana District,วัดอุดมธรรมวิมุตติ,13.7660633,100.3336138
Thawi Watthana District,วัดวิศิษฏ์บุญญาวาส,13.7602249,100.3843647
Thawi Watthana District,วัดสุทธิจิตตาราม,13.7742236,100.3380226
Thawi Watthana District,วัดโกมุทพุทธรังสี,13.77041,100.3644286
Thawi Watthana District,วัดปุรณาวาส,13.8029991,100.3357289
Wang Thonglang District,ตำหนักแม่พระธรณี,13.7940021,100.6033973
Wang Thonglang District,Christian Church of Ladprao 94,13.7805484,100.6111988
Wang Thonglang District,วัดสามัคคีธรรม,13.7839135,100.5993147
Wang Thonglang District,วัดลาดพร้าว,13.8037692,100.5893781
Wang Thonglang District,E,13.7707662,100.6155498
Wang Thonglang District,วัดบึงทองหลาง,13.7964088,100.6257531
Bang Phlat District,ศาลเจ้าพ่อเสือ,13.7839985,100.4900964
Bang Phlat District,วัดภคินีนาถวรวิหาร,13.7795786,100.4984809
Bang Phlat District,วัดดาวดึงษาราม,13.767921,100.4914214
Bang Phlat District,วัดพระยาศิริไอยสวรรค์,13.7686832,100.4928828
Bang Phlat District,วัดเทพนารี,13.7847206,100.5011121
Bang Phlat District,วัดอาวุธวิกสิตาราม,13.7901186,100.5055718
Bang Phlat District,วัดน้อยนางหงษ์,13.7725148,100.4887777
Bang Phlat District,วัดบางยี่ขัน,13.7707794,100.4895714
Bang Phlat District,วัดใหม่เทพนิมิตร,13.7787979,100.497178
Bang Phlat District,วัดรวกบางบำหรุ,13.7822816,100.4842174
Bang Phlat District,วัดวิมุตยาราม,13.8104565,100.514712
Bang Phlat District,วัดฉัตรแก้วจงกลณี,13.8013989,100.5144511
Bang Phlat District,วัดสามัคคีสุทธาวาส,13.7967451,100.502271
Bang Phlat District,วัดภาณุรังษี,13.7883144,100.4987609
Bang Phlat District,วัดเพลง,13.7950438,100.4882925
Bang Phlat District,มัสยิดดาอุ้ลอิหุซาน,13.8029122,100.5154839
Bang Phlat District,วัดบวรมงคลราชวรวิหาร,13.7752589,100.496808
Bang Phlat District,วัดทอง,13.7789461,100.4936873
